title,experience,company_name,when_scraped,employment_type,key_skills,salary_max,salary_min
Senior Руководитель проектов на зарубежное направление,"[3, 6]",AGIMA,15-01-2024 14:40:13,"Полная занятость, полный день","['Английский язык', 'Agile Project Management', 'Project management', 'Управление командой', 'Scrum', 'PMBOK', 'Atlassian Jira', 'Atlassian Confluence', 'Risk management', 'руководство командой разработчиков']",,160000.0
Dart-разработчик/программист серверной части,"[3, 6]",MOON (Группа Компаний),15-01-2024 14:40:13,"Полная занятость, гибкий график",[],,300000.0
Senior Backend PHP-developer (Symfony),[6],СДЭК,15-01-2024 14:40:13,"Полная занятость, удаленная работа","['MySQL', 'PHP', 'PostgreSQL', 'Symfony', 'PHP 7/8', 'RabbitMQ', 'Docker', 'Высоконагруженные сисемы']",,
Python Backend Developer\Python-разработчик (Devtools),[6],YADRO,15-01-2024 14:40:13,"Полная занятость, полный день",[],,
IT-рекрутер (Москва),"[1, 3]",ООО Юнитариус,15-01-2024 14:40:13,"Полная занятость, удаленная работа",[],,100000.0
Руководитель отдела программистов,"[3, 6]",АТБ Электроника,15-01-2024 14:40:13,"Полная занятость, полный день",[],,
Технический директор / Team Lead / CTO / Руководитель отдела разработки,[0],ИП Ганеева Мария Сергеевна,15-01-2024 14:40:13,"Полная занятость, удаленная работа","['Управление командой', 'Teamleading', 'Постановка задач разработчикам', 'Разработка технических заданий', 'Техническая документация', 'руководство командой разработчиков', 'Разработка нового продукта']",,300000.0
Frontend/Fullstack разработчик (Трайб Enterprise IT),"[3, 6]","ОТП Банк, АО (OTP bank)",15-01-2024 14:40:13,"Полная занятость, гибкий график",[],,
ИТ-лидер продукта (Финдоставка),[6],Сбер для экспертов,15-01-2024 14:40:13,"Полная занятость, полный день",[],,
Ведущий специалист по автоматизированному тестированию / Automation QA,"[1, 3]",Детский мир,15-01-2024 14:40:13,"Полная занятость, полный день",[],,
Системный аналитик ЦКО,"[1, 3]","ПАО МегаФон, IT",15-01-2024 14:40:13,"Полная занятость, полный день","['API', 'SOAP', 'UX', 'REST', 'Postman', 'JSON API']",,
Middle Frontend developer,"[3, 6]",Ростелеком - Центры обработки данных,15-01-2024 14:40:13,"Полная занятость, полный день",[],,
Senior backend разработчик .NET Core,[6],Black Shark Recruiting,15-01-2024 14:40:13,"Полная занятость, гибкий график","['.Net core', 'PostgreSQL', 'С#', 'Английский\xa0— A2 — Элементарный']",350000.0,280000.0
Java-разработчик,"[3, 6]",ПАО Ростелеком,15-01-2024 14:40:13,"Полная занятость, полный день","['Java', 'Spring Boot']",,
Senior Software Developer,[6],RedLab,15-01-2024 14:40:13,"Полная занятость, полный день","['Clickhouse', 'Redis', 'SQL', 'Docker', 'Kubernetes', 'Clojure']",,
Senior Frontend Developer (Служба управления конфигурациями),"[3, 6]","Иннотех, Группа компаний",15-01-2024 14:40:13,"Полная занятость, полный день",[],,
Frontend разработчик Angular,"[1, 3]",ПИК,15-01-2024 14:40:13,"Полная занятость, удаленная работа","['Angular', 'MySQL', 'CSS3', 'HTML5', 'TypeScript', 'Frontend']",,
Специалист по планированию расписания,[0],АО ЭДУТЕХ ГРУПП,15-01-2024 14:40:13,"Полная занятость, удаленная работа",[],,60000.0
Главный специалист,"[3, 6]",АКАДО Телеком,15-01-2024 14:40:13,"Полная занятость, полный день",[],135000.0,135000.0
Senior Python developer,"[3, 6]",ООО РОДЖИИ ЕВРОПА,15-01-2024 14:40:13,,[],300000.0,200000.0
Продуктовый дизайнер (дизайн-система),"[3, 6]",ПАО БАНК УРАЛСИБ,15-01-2024 14:40:13,"Полная занятость, полный день",[],,
Ведущий разработчик BI,"[3, 6]",ООО Баусервис,15-01-2024 14:40:13,"Полная занятость, полный день","['Apache Superset', 'PostgreSQL', 'PowerBI', 'SQL']",,
Специалист по сопровождению ИТ системы,[0],ООО Обоз,15-01-2024 14:40:13,"Полная занятость, гибкий график","['SQL', 'Техническая поддержка', 'REST']",100000.0,50000.0
Frontend-разработчик (Angular),"[3, 6]",Russ Outdoor,15-01-2024 14:40:13,"Полная занятость, удаленная работа","['Angular', 'HTML', 'REST API', 'Git']",,
Golang разработчик(PaaS),"[3, 6]",МойОфис,15-01-2024 14:40:13,"Полная занятость, полный день","['Golang', 'Docker', 'Kubernetes', 'CI/CD', 'Linux']",,
"Дизайнер интерфейсов информационных систем (B2B,IT)","[3, 6]",ADVANTA,15-01-2024 14:40:13,"Полная занятость, удаленная работа","['UX', 'Usability', 'Web-дизайн', 'Дизайн интерфейсов', 'Креативность', 'Инициативность', 'Adobe Photoshop', 'Adobe Illustrator', 'Дизайн']",,
Системный аналитик ДБО СМБ,"[3, 6]","ПАО «Промсвязьбанк», ИТ",15-01-2024 14:40:13,"Полная занятость, полный день",[],,
Middle/Senior JAVA/Kotlin разработчик,"[3, 6]",Дата Маркетинг,15-01-2024 14:40:13,"Полная занятость, полный день","['Java', 'Kotlin']",,
Team Lead разработки (e-commerce),[6],Aero,15-01-2024 14:40:13,"Полная занятость, полный день","['Docker', 'PHP', 'Elasticsearch', 'Kafka', 'PostgreSQL', 'Symfony', 'Golang', 'React', 'Управление разработкой', 'Agile']",,
Senior Flutter Developer,"[3, 6]",ООО Дэстэн Партнерс,15-01-2024 14:40:13,"Полная занятость, удаленная работа","['Git', 'Обучение и развитие', 'iOS', 'Web', 'Golang', 'Go', 'Android', 'Frontend', 'UI', 'UX', 'UI/UX']",430000.0,
Java разработчик (Senior),"[3, 6]",Почтатех,15-01-2024 14:40:13,"Полная занятость, полный день","['Java', 'Apache Maven', 'Spring Framework', 'PostgreSQL', 'SQL', 'Spring Boot', 'Kafka', 'RabbitMQ', 'Docker', 'Kubernetes', 'Hibernate']",,
Рекрутер / HR-менеджер,"[1, 3]",CreativePeople,15-01-2024 14:40:13,"Полная занятость, полный день","['Подбор персонала', 'Рекрутинг', 'HR', 'Управление персоналом', 'Адаптация персонала', 'Организаторские навыки', 'Корпоративная культура', 'Английский\xa0— A1 — Начальный']",,
